EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
320190006,US,Nevada Division of Environmental Protection,R9,1273.4,-8,39.602739,2026-01-27 06:00:00 GMT-8,-119.247853,7,10,10,10,10,10,10,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Fernley,Fernley,NV,Active,1/27/2026 14:00,556341975,Permanent,-13274610.27,4808380.217
320312002,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.250437,2026-01-27 06:00:00 GMT-8,-119.956741,32,30,30,30,30,30,30,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Reno-Sparks,Incline,NV,Active,1/27/2026 14:00,556341989,Permanent,-13353523.33,4757608.276
320312009,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.645288,2026-01-27 06:00:00 GMT-8,-119.840051,1,2,2,2,2,2,2,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Reno-Sparks,Lemmon Valley,NV,Active,1/27/2026 14:00,556341990,Permanent,-13340533.45,4814529.594
325100020,US,Nevada Division of Environmental Protection,R9,1428.9,-8,39.144804,2026-01-27 06:00:00 GMT-8,-119.766409,2,54,54,54,4,4,4,1,PPB,,,ND,-999,0,,9,54,54,54,1,UG/M3,54,54,54,Carson City,CC_Armory,NV,Active,1/27/2026 14:00,556341994,Permanent,-13332335.66,4742434.779
60510001,US,Great Basin Unified Air Pollution Control District,R9,0,-8,37.645718,2026-01-27 06:00:00 GMT-8,-118.966515,,18,18,18,,ND,-999,0,,20,18,18,18,1,UG/M3,,,ND,-999,0,,18,18,18,Mammoth Lakes,Mammoth Lakes,CA,Active,1/27/2026 14:00,556338933,Permanent,-13243291.87,4529497.835
60510005,US,Great Basin Unified Air Pollution Control District,R9,0,-8,37.962069,2026-01-27 06:00:00 GMT-8,-119.120278,,18,18,18,,ND,-999,0,,10,6,6,6,1,UG/M3,4.4,18,18,18,1,UG/M3,18,18,18,Mono Lake|Lee Vining,Lee Vining,CA,Active,1/27/2026 14:00,556338934,Permanent,-13260408.69,4574068.82
60510011,US,Great Basin Unified Air Pollution Control District,R9,0,-8,38.0697,2026-01-27 06:00:00 GMT-8,-118.9477,,4,4,4,,ND,-999,0,,5,4,4,4,1,UG/M3,,,ND,-999,0,,4,4,4,Mono Lake,Mono Shore,CA,Active,1/27/2026 14:00,556338935,Permanent,-13241197.4,4589276.77
60530008,US,Monterey Bay Unified APCD,R9,102.8,-8,36.209038,2026-01-27 06:00:00 GMT-8,-121.125986,8,9,9,9,6,6,6,1,PPB,4,3,3,3,1,UG/M3,1,9,9,9,1,UG/M3,9,9,9,King City,King City AMS,CA,Active,1/27/2026 14:00,556338937,Permanent,-13483683.08,4329422.932
60590007,US,South Coast AQMD,R9,15.3,-8,33.830586,2026-01-27 06:00:00 GMT-8,-117.938509,8,37,37,37,14,14,14,1,PPB,16,15,15,15,1,UG/M3,6.1,37,37,37,1,UG/M3,37,37,37,Central Orange,Anaheim,CA,Active,1/27/2026 14:00,556338960,Permanent,-13128854.77,4006076.486
60592022,US,South Coast AQMD,R9,122,-8,33.629991,2026-01-27 06:00:00 GMT-8,-117.675875,29,25,25,25,25,25,25,1,PPB,5,5,5,5,1,UG/M3,3.5,22,22,22,1,UG/M3,22,22,22,Saddleback Vly,Mission Viejo,CA,Active,1/27/2026 14:00,556338963,Permanent,-13099618.48,3979226.408
60610006,US,California Air Resources Board,R9,0,-8,38.74643,2026-01-27 06:00:00 GMT-8,-121.26498,1,53,53,53,4,4,4,1,PPB,9,9,9,9,1,UG/M3,11.1,53,53,53,1,UG/M3,53,53,53,Roseville-Rocklin,Roseville - N.Sunrise/Douglas,CA,Active,1/27/2026 14:00,556338967,Permanent,-13499155.82,4685414.658
60650016,US,South Coast AQMD,R9,453.2,-8,33.583099,2026-01-27 06:00:00 GMT-8,-117.072197,31,31,31,31,31,31,31,1,PPB,,,ND,-999,1,,4,25,25,25,1,UG/M3,25,25,25,Temecula Vly,Temecula (Lake Skinner),CA,Active,1/27/2026 14:00,556338978,Permanent,-13032417.36,3972958.841
60652005,US,South Coast AQMD,R9,0,-8,33.572019,2026-01-27 06:00:00 GMT-8,-116.063823,,15,15,15,,ND,-999,0,,18,15,15,15,1,UG/M3,,,ND,-999,0,,15,15,15,Coachella Vly,Saul Martinez,CA,Active,1/27/2026 14:00,556338982,Permanent,-12920165.68,3971478.39
60655001,US,South Coast AQMD,R9,54,-8,33.852605,2026-01-27 06:00:00 GMT-8,-116.540965,22,19,19,19,19,19,19,1,PPB,7,7,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Coachella Vly,Palm Springs - Fire Station,CA,Active,1/27/2026 14:00,556338983,Permanent,-12973280.88,4009027.608
60658001,US,South Coast AQMD,R9,78.7,-8,33.999449,2026-01-27 06:00:00 GMT-8,-117.415831,1,54,54,54,4,4,4,1,PPB,30,26,26,26,1,UG/M3,10.5,54,54,54,1,UG/M3,54,54,54,Metro Riverside CO,Riverside - Rubidoux,CA,Active,1/27/2026 14:00,556338985,Permanent,-13070670.52,4028728.041
60658005,US,South Coast AQMD,R9,230.9,-8,33.996387,2026-01-27 06:00:00 GMT-8,-117.4925,1,62,62,62,4,4,4,1,PPB,21,22,22,22,1,UG/M3,14,62,62,62,1,UG/M3,62,62,62,Metro Riverside CO,Mira Loma - Van Buren,CA,Active,1/27/2026 14:00,556338986,Permanent,-13079205.27,4028316.899
60659001,US,South Coast AQMD,R9,134.2,-8,33.676535,2026-01-27 06:00:00 GMT-8,-117.331027,5,56,56,56,12,12,12,1,PPB,35,23,23,23,1,UG/M3,19.7,56,56,56,1,UG/M3,56,56,56,Lake Elsinore,Lake Elsinore - W. Flint Street,CA,Active,1/27/2026 14:00,556338987,Permanent,-13061230.18,3985450.837
60670006,US,Sacramento Metro. AQMD,R9,25.3,-8,38.613804,2026-01-27 06:00:00 GMT-8,-121.368007,1,83,83,83,2,2,2,1,PPB,,,ND,-999,1,,26,83,83,83,1,UG/M3,83,83,83,Arden Arcade-Del Paso Manor,Arden Arcade - Del Paso Manor,CA,Active,1/27/2026 14:00,556338990,Permanent,-13510624.74,4666502.32
60670010,US,California Air Resources Board,R9,0,-8,38.56844,2026-01-27 06:00:00 GMT-8,-121.49311,1,75,75,75,0,0,0,1,PPB,31,31,31,31,1,UG/M3,20.7,75,75,75,1,UG/M3,75,75,75,Sacramento,Downtown Sacramento - T Street,CA,Active,1/27/2026 14:00,556338992,Permanent,-13524551.14,4660041.487
60670011,US,Sacramento Metro. AQMD,R9,6.4,-8,38.302591,2026-01-27 06:00:00 GMT-8,-121.420838,2,55,55,55,3,3,3,1,PPB,9,8,8,8,1,UG/M3,11,55,55,55,1,UG/M3,55,55,55,Elk Grove,Elk Grove,CA,Active,1/27/2026 14:00,556338993,Permanent,-13516505.86,4622260.404
60690002,US,Monterey Bay Unified APCD,R9,0,-8,36.843425,2026-01-27 06:00:00 GMT-8,-121.3621,10,17,17,17,15,15,15,1,PPB,6,5,5,5,1,UG/M3,3,17,17,17,1,UG/M3,17,17,17,Hollister,Hollister AMS,CA,Active,1/27/2026 14:00,556339000,Permanent,-13509967.17,4417304.665
60710001,US,Mojave Desert AQMD,R9,695.4,-8,34.894054,2026-01-27 06:00:00 GMT-8,-117.024756,3,15,15,15,6,6,6,1,PPB,15,15,15,15,1,UG/M3,,,ND,-999,0,,15,15,15,Barstow,Barstow,CA,Active,1/27/2026 14:00,556339002,Permanent,-13027136.25,4149492.81
60710013,US,Mojave Desert AQMD,R9,983.9,-8,34.4101,2026-01-27 06:00:00 GMT-8,-116.906874,,16,16,16,,ND,-999,0,,21,16,16,16,1,UG/M3,,,ND,-999,0,,16,16,16,,Lucerne Valley,CA,Active,1/27/2026 14:00,556339005,Permanent,-13014013.68,4084002.265
60710306,US,Mojave Desert AQMD,R9,278.5,-8,34.510955,2026-01-27 06:00:00 GMT-8,-117.32555,0,37,37,37,0,0,0,1,PPB,48,37,37,37,1,UG/M3,,,ND,-999,1,,37,37,37,Victorville,Victorville - Park Avenue,CA,Active,1/27/2026 14:00,556339008,Permanent,-13060620.48,4097618.893
60711234,US,Mojave Desert AQMD,R9,498.7,-8,35.774455,2026-01-27 06:00:00 GMT-8,-117.372109,15,15,15,15,15,15,15,1,PPB,8,7,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Trona,Trona - Athol and Telegraph,CA,Active,1/27/2026 14:00,556339011,Permanent,-13065803.41,4269630.944
60712002,US,South Coast AQMD,R9,116.8,-8,34.100132,2026-01-27 06:00:00 GMT-8,-117.491982,1,36,36,36,5,5,5,1,PPB,57,36,36,36,1,UG/M3,4.2,21,21,21,1,UG/M3,36,36,36,C San Bernardino,Fontana - Arrow Highway,CA,Active,1/27/2026 14:00,556339012,Permanent,-13079147.61,4042255.245
60714001,US,Mojave Desert AQMD,R9,966.9,-8,34.416506,2026-01-27 06:00:00 GMT-8,-117.285602,14,19,19,19,13,13,13,1,PPB,21,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,Hesperia,Hesperia - Olive Street,CA,Active,1/27/2026 14:00,556339013,Permanent,-13056173.49,4084866.663
60719004,US,South Coast AQMD,R9,102.5,-8,34.106678,2026-01-27 06:00:00 GMT-8,-117.274063,2,19,19,19,5,5,5,1,PPB,19,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,C San Bernardino,San Bernadino - 4th Street,CA,Active,1/27/2026 14:00,556339016,Permanent,-13054888.98,4043135.286
60730001,US,San Diego APCD,R9,54.9,-8,32.631229,2026-01-27 06:00:00 GMT-8,-117.059074,26,26,26,26,26,26,26,1,PPB,7,6,6,6,1,UG/M3,2.2,13,13,13,1,UG/M3,13,13,13,San Diego Coast,Chula Vista,CA,Active,1/27/2026 14:00,556339018,Permanent,-13030956.51,3846457.456
60731006,US,San Diego APCD,R9,622.5,-8,32.842297,2026-01-27 06:00:00 GMT-8,-116.768326,43,40,40,40,40,40,40,1,PPB,3,3,3,3,1,UG/M3,1,7,7,7,1,UG/M3,7,7,7,San Diego Foothills,Alpine,CA,Active,1/27/2026 14:00,556339022,Permanent,-12998590.59,3874390.187
60731008,US,San Diego APCD,R9,16.2,-8,33.217026,2026-01-27 06:00:00 GMT-8,-117.396156,34,25,25,25,25,25,25,1,PPB,6,6,6,6,1,UG/M3,2.7,16,16,16,1,UG/M3,16,16,16,San Diego Coast,Camp Pendleton,CA,Active,1/27/2026 14:00,556339023,Permanent,-13068480.31,3924146.092
60731014,US,San Diego APCD,R9,184.8,-8,32.579361,2026-01-27 06:00:00 GMT-8,-116.929486,36,33,33,33,33,33,33,1,PPB,18,13,13,13,1,UG/M3,3.2,16,16,16,1,UG/M3,16,16,16,Border Area,Otay Mesa - Donovan,CA,Active,1/27/2026 14:00,556339025,Permanent,-13016530.84,3839603.347
60731016,US,San Diego APCD,R9,132.1,-8,32.845467,2026-01-27 06:00:00 GMT-8,-117.123894,29,28,28,28,28,28,28,1,PPB,6,6,6,6,1,UG/M3,2.6,15,15,15,1,UG/M3,15,15,15,San Diego Coast,San Diego - Kearny Villa Rd.,CA,Active,1/27/2026 14:00,556339026,Permanent,-13038172.24,3874810.21
60731022,US,San Diego APCD,R9,144,-8,32.789561,2026-01-27 06:00:00 GMT-8,-116.944222,2,38,38,38,6,6,6,1,PPB,15,14,14,14,1,UG/M3,7,38,38,38,1,UG/M3,38,38,38,San Diego Mesa and Inland Valley,El Cajon - Lexington Elementary School,CA,Active,1/27/2026 14:00,556339028,Permanent,-13018171.24,3867404.902
60732000,US,Manzanita Band of the Kumeyaay Nation,R9,0,-8,32.7355,2026-01-27 06:00:00 GMT-8,-116.3454,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,San Diego Foothills,Manzanita Tribe 1,CA,Active,1/27/2026 14:00,556339030,Permanent,-12951510.68,3860248.409
60772010,US,San Joaquin Valley Unified APCD,R9,0,-8,37.8027,2026-01-27 06:00:00 GMT-8,-121.2208,,71,71,71,,ND,-999,0,,17,21,21,21,1,UG/M3,15.8,71,71,71,1,UG/M3,71,71,71,Stockton,Manteca,CA,Active,1/27/2026 14:00,556339033,Permanent,-13494237.73,4551591.311
60773005,US,San Joaquin Valley Unified APCD,R9,0,-8,37.6825,2026-01-27 06:00:00 GMT-8,-121.4406,10,55,55,55,11,11,11,1,PPB,13,11,11,11,1,UG/M3,13,55,55,55,1,UG/M3,55,55,55,Stockton,TracyAP,CA,Active,1/27/2026 14:00,556339034,Permanent,-13518705.75,4534670.296
60790005,US,California Air Resources Board,R9,252.2,-8,35.614668,2026-01-27 06:00:00 GMT-8,-120.656912,1,20,20,20,1,1,1,1,PPB,21,20,20,20,1,UG/M3,,,ND,-999,0,,20,20,20,Paso Robles,Paso Robles - Santa Fe Ave,CA,Active,1/27/2026 14:00,556339035,Permanent,-13431466,4247729.002
60792004,US,San Luis Obispo County APCD,R9,0,-8,35.02079,2026-01-27 06:00:00 GMT-8,-120.56389,,23,23,23,,ND,-999,0,,9,8,8,8,1,UG/M3,4,23,23,23,1,UG/M3,23,23,23,Nipomo Mesa2,Mesa 2,CA,Active,1/27/2026 14:00,556339037,Permanent,-13421110.84,4166706.781
60792007,US,San Luis Obispo County APCD,R9,30.5,-8,35.04676,2026-01-27 06:00:00 GMT-8,-120.58777,,15,15,15,,ND,-999,0,,17,15,15,15,1,UG/M3,1,13,13,13,1,UG/M3,15,15,15,Nipomo CDF,CDF,CA,Active,1/27/2026 14:00,556339039,Permanent,-13423769.15,4170237.458
60794002,US,San Luis Obispo County APCD,R9,30.8,-8,35.0315,2026-01-27 06:00:00 GMT-8,-120.50101,20,19,19,19,19,19,19,1,PPB,12,7,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,Nipomo,NRP,CA,Active,1/27/2026 14:00,556339041,Permanent,-13414111.07,4168162.693
60798002,US,San Luis Obispo County APCD,R9,260.2,-8,35.494556,2026-01-27 06:00:00 GMT-8,-120.666203,0,38,38,38,1,1,1,1,PPB,7,6,6,6,1,UG/M3,6,38,38,38,1,UG/M3,38,38,38,Atascadero,Atascadero,CA,Active,1/27/2026 14:00,556339043,Permanent,-13432500.27,4231294.093
60798006,US,San Luis Obispo County APCD,R9,0,-8,35.35474,2026-01-27 06:00:00 GMT-8,-120.04013,8,6,6,6,6,6,6,1,PPB,0,0,0,0,1,UG/M3,,,ND,-999,0,,0,0,0,Carrizo Plains,Carrizo,CA,Active,1/27/2026 14:00,556339045,Permanent,-13362806.15,4212194.002
60830011,US,Santa Barbara County Air Pollution Control District,R9,6.1,-8,34.42775,2026-01-27 06:00:00 GMT-8,-119.69091,8,31,31,31,10,10,10,1,PPB,11,11,11,11,1,UG/M3,6,31,31,31,1,UG/M3,31,31,31,Santa Barbara,Santa Barbara,CA,Active,1/27/2026 14:00,556339048,Permanent,-13323931.15,4086384.039
60831025,US,Santa Barbara County Air Pollution Control District,R9,0,-8,34.4897,2026-01-27 06:00:00 GMT-8,-120.0458,40,37,37,37,37,37,37,1,PPB,9,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Gaviota Coast,Las Flores Canyon,CA,Active,1/27/2026 14:00,556339054,Permanent,-13363437.33,4094747.846
60832004,US,Santa Barbara County Air Pollution Control District,R9,0,-8,34.637798,2026-01-27 06:00:00 GMT-8,-120.456703,14,13,13,13,13,13,13,1,PPB,15,13,13,13,1,UG/M3,1,10,10,10,1,UG/M3,13,13,13,Lompoc,Lompoc H Street,CA,Active,1/27/2026 14:00,556339055,Permanent,-13409178.84,4114767.631
60832011,US,Santa Barbara County Air Pollution Control District,R9,0,-8,34.445301,2026-01-27 06:00:00 GMT-8,-119.827797,8,9,9,9,6,6,6,1,PPB,,,ND,-999,1,,1,9,9,9,1,UG/M3,9,9,9,Goleta,Goleta,CA,Active,1/27/2026 14:00,556339056,Permanent,-13339169.34,4088752.952
60990005,US,California Air Resources Board,R9,0,-8,37.642165,2026-01-27 06:00:00 GMT-8,-120.994212,0,83,83,83,1,1,1,1,PPB,26,29,29,29,1,UG/M3,22.7,83,83,83,1,UG/M3,83,83,83,Modesto,Modesto - 14th Street,CA,Active,1/27/2026 14:00,556339086,Permanent,-13469014.07,4528998.33
60990006,US,San Joaquin Valley Unified APCD,R9,0,-8,37.4883,2026-01-27 06:00:00 GMT-8,-120.8358,0,54,54,54,0,0,0,1,PPB,11,11,11,11,1,UG/M3,10,54,54,54,1,UG/M3,54,54,54,Modesto,Turlock - S. Minaret Street,CA,Active,1/27/2026 14:00,556339087,Permanent,-13451379.73,4507389.834
61010003,US,California Air Resources Board,R9,0,-8,39.13868,2026-01-27 06:00:00 GMT-8,-121.61884,0,68,68,68,0,0,0,1,PPB,27,25,25,25,1,UG/M3,15.7,68,68,68,1,UG/M3,68,68,68,Yuba City and Marysville,Yuba City,CA,Active,1/27/2026 14:00,556339089,Permanent,-13538547.34,4741555.805
61030007,US,Tehama County Air Pollution Control District,R9,99.7,-8,40.170917,2026-01-27 06:00:00 GMT-8,-122.255667,9,16,16,16,11,11,11,1,PPB,5,6,6,6,1,UG/M3,2.5,16,16,16,1,UG/M3,16,16,16,Red Bluff,Red Bluff - Walnut office,CA,Active,1/27/2026 14:00,556339093,Permanent,-13609438.6,4890810.646
61112002,US,Ventura County APCD,R9,0,-8,34.27632,2026-01-27 06:00:00 GMT-8,-118.68369,4,18,18,18,9,9,9,1,PPB,15,13,13,13,1,UG/M3,3,18,18,18,1,UG/M3,18,18,18,Simi Valley,Simi Valley - Cochran Street,CA,Active,1/27/2026 14:00,556339103,Permanent,-13211807.94,4065965.674
61113001,US,Ventura County APCD,R9,0,-8,34.25239,2026-01-27 06:00:00 GMT-8,-119.14318,26,26,26,26,21,21,21,1,PPB,20,15,15,15,1,UG/M3,5,26,26,26,1,UG/M3,26,26,26,Oxnard,El Rio - Rio Mesa School #2,CA,Active,1/27/2026 14:00,556339105,Permanent,-13262958.13,4062742.394
40030011,US,Arizona Department of Environmental Quality,R9,1280.7,-7,31.3658,2026-01-27 07:00:00 GMT-7,-109.7309,,5,5,5,,ND,-999,0,,6,5,5,5,1,UG/M3,,,ND,-999,0,,5,5,5,Douglas,Paul Spur Chemical Lime Plant,AZ,Active,1/27/2026 14:00,556339751,Permanent,-12215187.91,3680346.915
40031005,US,Arizona Department of Environmental Quality,R9,132.1,-7,31.3492,2026-01-27 07:00:00 GMT-7,-109.539683,,10,10,10,,ND,-999,0,,13,10,10,10,1,UG/M3,,,ND,-999,0,,10,10,10,Douglas,Douglas Red Cross,AZ,Active,1/27/2026 14:00,556339752,Permanent,-12193901.73,3678182.934
40070008,US,Arizona Department of Environmental Quality,R9,1501.8,-7,34.22934,2026-01-27 07:00:00 GMT-7,-111.3297,,24,24,24,,ND,-999,0,,33,24,24,24,1,UG/M3,,,ND,-999,0,,24,24,24,,Payson Well Site,AZ,Active,1/27/2026 14:00,556339756,Permanent,-12393165.51,4059638.513
40071001,US,Arizona Department of Environmental Quality,R9,625.3,-7,33.006268,2026-01-27 07:00:00 GMT-7,-110.786484,,3,3,3,,ND,-999,0,,4,3,3,3,1,UG/M3,,,ND,-999,0,,3,3,3,Hayden,Hayden,AZ,Active,1/27/2026 14:00,556339761,Permanent,-12332694.99,3896135.965
40078000,US,Arizona Department of Environmental Quality,R9,1000.4,-7,33.419017,2026-01-27 07:00:00 GMT-7,-110.829667,,19,19,19,,ND,-999,0,,28,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,Miami,Miami Golf Course,AZ,Active,1/27/2026 14:00,556339762,Permanent,-12337502.1,3951054.451
40128000,US,Arizona Department of Environmental Quality,R9,403.2,-7,34.243889,2026-01-27 07:00:00 GMT-7,-113.558611,17,18,18,18,18,18,18,1,PPB,7,7,7,7,1,UG/M3,2.1,12,12,12,1,UG/M3,12,12,12,,Alamo Lake,AZ,Active,1/27/2026 14:00,556339782,Permanent,-12641286.75,4061597.562
40130019,US,Maricopa County Air Quality Department,R9,333.1,-7,33.483799,2026-01-27 07:00:00 GMT-7,-112.142601,0,46,46,46,8,8,8,1,PPB,28,21,21,21,1,UG/M3,8.4,46,46,46,1,UG/M3,46,46,46,Phoenix,West Phoenix,AZ,Active,1/27/2026 14:00,556339783,Permanent,-12483657.24,3959697.669
40131003,US,Maricopa County Air Quality Department,R9,383.1,-7,33.4105,2026-01-27 07:00:00 GMT-7,-111.8651,25,24,24,24,24,24,24,1,PPB,4,4,4,4,1,UG/M3,2.4,17,17,17,1,UG/M3,17,17,17,Phoenix,Mesa - Brooks Reservoir,AZ,Active,1/27/2026 14:00,556339784,Permanent,-12452765.97,3949918.593
40131004,US,Maricopa County Air Quality Department,R9,378.5,-7,33.560299,2026-01-27 07:00:00 GMT-7,-112.066299,12,22,22,22,17,17,17,1,PPB,12,8,8,8,1,UG/M3,6.1,22,22,22,1,UG/M3,22,22,22,Phoenix,North Phoenix,AZ,Active,1/27/2026 14:00,556339785,Permanent,-12475163.34,3969912.632
40132001,US,Maricopa County Air Quality Department,R9,350.4,-7,33.5694,2026-01-27 07:00:00 GMT-7,-112.1915,9,10,10,10,10,10,10,1,PPB,6,4,4,4,1,UG/M3,2.6,8,8,8,1,UG/M3,8,8,8,Phoenix,Glendale Community College,AZ,Active,1/27/2026 14:00,556339789,Permanent,-12489100.65,3971128.48
40133002,US,Maricopa County Air Quality Department,R9,339.5,-7,33.4579,2026-01-27 07:00:00 GMT-7,-112.046,0,59,59,59,4,4,4,1,PPB,94,59,59,59,1,UG/M3,,,ND,-999,0,,59,59,59,Phoenix,Central Phoenix,AZ,Active,1/27/2026 14:00,556339792,Permanent,-12472903.67,3956241.449
40133003,US,Maricopa County Air Quality Department,R9,368.1,-7,33.4797,2026-01-27 07:00:00 GMT-7,-111.9172,8,13,13,13,4,4,4,1,PPB,16,13,13,13,1,UG/M3,,,ND,-999,0,,13,13,13,Phoenix,South Scottsdale,AZ,Active,1/27/2026 14:00,556339793,Permanent,-12458565.72,3959150.589
40134003,US,Maricopa County Air Quality Department,R9,307.4,-7,33.4033,2026-01-27 07:00:00 GMT-7,-112.0731,0,58,58,58,6,6,6,1,PPB,34,28,28,28,1,UG/M3,11.8,58,58,58,1,UG/M3,58,58,58,Phoenix,South Phoenix,AZ,Active,1/27/2026 14:00,556339796,Permanent,-12475920.42,3948958.461
40134004,US,Maricopa County Air Quality Department,R9,366,-7,33.299,2026-01-27 07:00:00 GMT-7,-111.8843,10,13,13,13,10,10,10,1,PPB,17,13,13,13,1,UG/M3,,,ND,-999,0,,13,13,13,Phoenix,West Chandler Fire Station,AZ,Active,1/27/2026 14:00,556339797,Permanent,-12454903.3,3935058.795
40134005,US,Maricopa County Air Quality Department,R9,352.3,-7,33.4124,2026-01-27 07:00:00 GMT-7,-111.9347,2,30,30,30,10,10,10,1,PPB,13,10,10,10,1,UG/M3,7,30,30,30,1,UG/M3,30,30,30,Phoenix,Tempe,AZ,Active,1/27/2026 14:00,556339798,Permanent,-12460513.81,3950171.974
40134006,US,Maricopa County Air Quality Department,R9,391,-7,33.309944,2026-01-27 07:00:00 GMT-7,-111.720029,,19,19,19,,ND,-999,0,,23,19,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,Phoenix,Higley,AZ,Active,1/27/2026 14:00,556339799,Permanent,-12436616.74,3936516.479
40134009,US,Maricopa County Air Quality Department,R9,318.4,-7,33.406399,2026-01-27 07:00:00 GMT-7,-112.144302,,81,81,81,,ND,-999,0,,148,81,81,81,1,UG/M3,,,ND,-999,0,,81,81,81,Phoenix,West 43rd,AZ,Active,1/27/2026 14:00,556339801,Permanent,-12483846.59,3949371.708
40134010,US,Maricopa County Air Quality Department,R9,363.3,-7,33.6369,2026-01-27 07:00:00 GMT-7,-112.3394,2,32,32,32,9,9,9,1,PPB,54,32,32,32,1,UG/M3,,,ND,-999,0,,32,32,32,,Dysart,AZ,Active,1/27/2026 14:00,556339802,Permanent,-12505564.8,3980150.151
40134011,US,Maricopa County Air Quality Department,R9,265.4,-7,33.37,2026-01-27 07:00:00 GMT-7,-112.6207,0,29,29,29,1,1,1,1,PPB,34,29,29,29,1,UG/M3,,,ND,-999,0,,29,29,29,,Buckeye,AZ,Active,1/27/2026 14:00,556339803,Permanent,-12536878.98,3944518.886
40134016,US,Maricopa County Air Quality Department,R9,386.4,-7,33.686741,2026-01-27 07:00:00 GMT-7,-112.294167,,9,9,9,,ND,-999,0,,13,9,9,9,1,UG/M3,,,ND,-999,0,,9,9,9,,Zuni Hills,AZ,Active,1/27/2026 14:00,556339804,Permanent,-12500529.49,3986816.157
40137020,US,Salt River Pima-Maricopa Indian Community,R9,377,-7,33.4883,2026-01-27 07:00:00 GMT-7,-111.855003,,17,17,17,,ND,-999,0,,29,17,17,17,1,UG/M3,,,ND,-999,0,,17,17,17,Salt River Pima-Maricopa Indian Community,Senior Center,AZ,Active,1/27/2026 14:00,556339809,Permanent,-12451641.98,3960298.433
40137022,US,Salt River Pima-Maricopa Indian Community,R9,377.6,-7,33.474499,2026-01-27 07:00:00 GMT-7,-111.805099,34,31,31,31,31,31,31,1,PPB,9,6,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Salt River Pima-Maricopa Indian Community,LEHI,AZ,Active,1/27/2026 14:00,556339811,Permanent,-12446086.69,3958456.466
40137024,US,Salt River Pima-Maricopa Indian Community,R9,394.4,-7,33.507999,2026-01-27 07:00:00 GMT-7,-111.837799,30,25,25,25,25,25,25,1,PPB,12,10,10,10,1,UG/M3,,,ND,-999,0,,10,10,10,Salt River Pima-Maricopa Indian Community,High School,AZ,Active,1/27/2026 14:00,556339812,Permanent,-12449726.84,3962928.092
40139812,US,Maricopa County Air Quality Department,R9,316.9,-7,33.4265,2026-01-27 07:00:00 GMT-7,-112.1181,,96,96,96,,ND,-999,0,,207,96,96,96,1,UG/M3,32,82,82,82,1,UG/M3,96,96,96,Phoenix,Durango Complex,AZ,Active,1/27/2026 14:00,556339818,Permanent,-12480929.8,3952052.504
40139997,US,Arizona Department of Environmental Quality,R9,315.7,-7,33.503601,2026-01-27 07:00:00 GMT-7,-112.095001,,44,44,44,11,11,11,1,,22,19,19,19,1,UG/M3,9.4,44,44,44,1,UG/M3,44,44,44,Phoenix,Phoenix JLG Supersite,AZ,Active,1/27/2026 14:00,556339819,Permanent,-12478358.43,3962340.943
40151003,US,Arizona Department of Environmental Quality,R9,155.9,-7,35.166111,2026-01-27 07:00:00 GMT-7,-114.566111,,10,10,10,,ND,-999,0,,12,10,10,10,1,UG/M3,,,ND,-999,0,,10,10,10,,Bullhead City,AZ,Active,1/27/2026 14:00,556339820,Permanent,-12753441.14,4186477.941
40190001,US,Arizona Department of Environmental Quality,R9,515.1,-7,32.382034,2026-01-27 07:00:00 GMT-7,-112.857452,,15,15,15,,ND,-999,0,,19,15,15,15,1,UG/M3,,,ND,-999,0,,15,15,15,,Ajo,AZ,Active,1/27/2026 14:00,556339822,Permanent,-12563234.09,3813563.661
